,Form,Topic Category,Rank,Type,Polarity
5162,location,concept,5,Top>Location,P+
5168,Hotel Commodore,entity,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
5169,professional,concept,1,Top,P+
5170,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
5176,staff,concept,8,Top>Organization,P+
5177,friendly,concept,9,Top,P+
5178,bathroom,concept,10,Top>Location>Facility,P+
5183,Wi-Fi,concept,15,Top>OtherEntity>MethodSystem,P+
5188,professional,concept,1,Top,P+
5198,staff,concept,11,Top>Organization,P+
5199,bathroom,concept,12,Top>Location>Facility,P+
5203,service,concept,16,Top>Product>ProfessionalService,P+
5242,western,concept,28,Top>Person,P+
5249,bed,concept,2,Top>Location>GeographicalEntity>WaterForm>Channel,P+
5250,trip,concept,3,Top,P+
5251,food,concept,4,Top>Product>Food,P+
5252,service,concept,5,Top>Product>ProfessionalService,P+
5269,restaurant,concept,10,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P+
5274,food,concept,15,Top>Product>Food,P+
5280,service,concept,21,Top>Product>ProfessionalService,P+
5282,front,concept,23,Top,P+
5287,front,concept,28,Top>Location,P+
5316,Israel,entity,1,Top>Location>GeoPoliticalEntity>Country,P+
5319,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
5320,event,concept,3,Top>Event,P+
5321,food,concept,4,Top>Product>Food,P+
5323,room,concept,6,Top>Location>Facility,P+
5324,room,concept,7,Top>Location>Facility,P+
5342,mosque,concept,13,Top>Location>Facility>WorshipPlace,P+
5349,spa,concept,20,Top>Location>Facility,P+
5392,location,concept,6,Top>Location>Address,P+
5393,location,concept,7,Top>Location,P+
5396,staff,concept,10,Top>Organization,P+
5401,recommended,concept,15,Top>Person,P+
5416,sea,concept,2,Top>Location>GeographicalEntity>WaterForm>Sea,P+
5417,food,concept,3,Top>Product>Food,P+
5419,balcony,concept,5,Top>Location,P+
5421,International Diabetes Federation,entity,1,Top>Organization>InternationalOrganization,P+
5424,location,concept,2,Top>Location>Address,P+
5425,location,concept,3,Top>Location,P+
5427,service,concept,5,Top>Product>ProfessionalService,P+
5480,efficiency,concept,13,Top,P+
5487,Al Deira,entity,2,Top>Person>FullName,P+
5488,Ngo,entity,3,Top>Person>FirstName,P+
5490,journalist,concept,2,Top>OtherEntity>Vocation,P+
5506,staff,concept,18,Top>Organization,P+
5509,NGO,concept,21,Top>Organization>Institute>Ngo,P+
5510,service,concept,22,Top>Product>ProfessionalService,P+
5529,food,concept,2,Top>Product>Food,P+
5534,dessert,concept,1,Top>Product>Food,P+
5535,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
5536,location,concept,3,Top>Location>Address,P+
5538,location,concept,5,Top>Location,P+
5540,food,concept,7,Top>Product>Food,P+
5541,service,concept,8,Top>Product>ProfessionalService,P+
5547,restaurant,concept,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P+
5550,food,concept,7,Top>Product>Food,P+
5553,service,concept,10,Top>Product>ProfessionalService,P+
5558,international standard,concept,3,Top,P+
5560,food,concept,5,Top>Product>Food,P+
5564,service,concept,9,Top>Product>ProfessionalService,P+
5577,restaurant,concept,7,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P+
5582,food,concept,12,Top>Product>Food,P+
5595,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
5598,service,concept,4,Top>Product>ProfessionalService,P+
5599,balcony,concept,5,Top>Location,P+
5601,Gaza,entity,2,Top>Location>GeoPoliticalEntity>City,P+
5602,Al Deira Hotel,entity,3,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
5603,hotel I,entity,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
5609,bathroom,concept,6,Top>Location>Facility,P+
5618,area,concept,5,Top>Location,P+
5621,room,concept,8,Top>Location>Facility,P+
5624,room,concept,11,Top>Location>Facility,P+
5633,bed,concept,3,Top>Location>GeographicalEntity>WaterForm>Channel,P+
5649,dinner,concept,19,Top>Product>Food,P+
5661,dinner,concept,31,Top>Event,P+
5677,kid,concept,11,Top>Person,P+
5682,food,concept,3,Top>Product>Food,P+
5688,arrival,concept,2,Top>Event,P+
5698,friendly,concept,12,Top,P+
5710,food,concept,4,Top>Product>Food,P+
5711,room,concept,5,Top>Location>Facility,P+
5712,room,concept,6,Top>Location>Facility,P+
5720,location,concept,6,Top>Location>Address,P+
5724,location,concept,10,Top>Location,P+
5725,food,concept,11,Top>Product>Food,P+
5789,traveler,concept,11,Top>Person,P+
5791,building,concept,13,Top>Location>Facility,P+
5794,property,concept,16,Top,P+
5799,bed,concept,3,Top>Location>GeographicalEntity>WaterForm>Channel,P+
5807,meal,concept,11,Top>Product>Food,P+
5813,Alexander Hotel,entity,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
5832,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
5841,city,concept,11,Top>Location>GeoPoliticalEntity>City,P+
5842,traveler,concept,12,Top>Person,P+
5871,meaning,concept,4,Top>OtherEntity,P+
5880,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
5884,food,concept,5,Top>Product>Food,P+
5893,people,concept,1,Top>Person,P+
5894,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
5898,area,concept,6,Top>Location,P+
5903,Josef,entity,4,Top>Person>FirstName,P+
5907,Orthodoxal Christmas,entity,8,Top,P+
5910,guest,concept,1,Top>Person,P+
5911,people,concept,2,Top>Person,P+
5924,holiday,concept,15,Top,P+
5930,head,concept,21,Top>OtherEntity>Title,P+
5931,guest,concept,22,Top>Person,P+
5943,Alexander Hotel,entity,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
5948,village,concept,1,Top>Location>GeoPoliticalEntity>City,P+
5950,town,concept,3,Top>Location>GeoPoliticalEntity>City,P+
5951,family,concept,4,Top>Organization,P+
5952,couple,concept,5,Top>Organization,P+
5956,town,concept,9,Top>Location>GeoPoliticalEntity,P+
5958,food,concept,11,Top>Product>Food,P+
5961,city,concept,14,Top>Location>GeoPoliticalEntity>City,P+
5963,service,concept,16,Top>Product>ProfessionalService,P+
5970,hotel,concept,3,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
6028,Alexander hotel,entity,3,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
6061,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
6062,family,concept,3,Top>Organization,P+
6065,length,concept,6,Top>Unit>PhysicalExtentUnit,P+
6069,length,concept,10,Top>Unit>PhysicalExtentUnit,P+
6079,Bethlehem,entity,6,Top>Location>GeoPoliticalEntity,P+
6115,hotel,concept,3,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
6123,food,concept,11,Top>Product>Food,P+
6126,room,concept,14,Top>Location>Facility,P+
6128,room,concept,16,Top>Location>Facility,P+
6134,location,concept,5,Top>Location>Address,P+
6136,location,concept,7,Top>Location,P+
6210,staff,concept,11,Top>Organization,P+
6212,service,concept,13,Top>Product>ProfessionalService,P+
6223,man,concept,3,Top>Person,P+
6224,location,concept,4,Top>Location>Address,P+
6228,location,concept,8,Top>Location,P+
6244,queen,concept,6,Top,P+
6245,breakfast,concept,7,Top>Event,P+
6246,breakfast,concept,8,Top>Product>Food,P+
6251,room,concept,13,Top>Location>Facility,P+
6252,kitchen,concept,14,Top>Location>Facility,P+
6254,monarch,concept,16,Top>OtherEntity>Title,P+
6256,room,concept,18,Top>Location>Facility,P+
6260,professional,concept,2,Top,P+
6272,restaurant,concept,14,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P+
6275,friendly,concept,17,Top,P+
6276,city,concept,18,Top>Location>GeoPoliticalEntity>City,P+
6277,staff,concept,19,Top>Organization,P+
6289,restaurant,concept,6,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P+
6302,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
6303,friend,concept,3,Top>Person,P+
6305,job,concept,5,Top>OtherEntity>Vocation,P+
6307,staff,concept,7,Top>Organization,P+
6313,Palace hotel,entity,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
6315,place,concept,2,Top>Location,P+
6316,housing,concept,3,Top>Location>Facility,P+
6317,service,concept,4,Top>Product>ProfessionalService,P+
6333,hotel,concept,5,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
6335,conclusion,concept,7,Top>Timex,P+
6345,restaurant,concept,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P+
6394,hotel,concept,5,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
6396,conclusion,concept,7,Top>Timex,P+
6406,restaurant,concept,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P+
6455,hotel,concept,5,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
6457,conclusion,concept,7,Top>Timex,P+
6467,restaurant,concept,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P+
6516,hotel,concept,5,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
6518,conclusion,concept,7,Top>Timex,P+
6528,restaurant,concept,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P+
6577,hotel,concept,5,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
6579,conclusion,concept,7,Top>Timex,P+
6589,restaurant,concept,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P+
6638,hotel,concept,5,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
6640,conclusion,concept,7,Top>Timex,P+
6650,restaurant,concept,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P+
6699,hotel,concept,5,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
6701,conclusion,concept,7,Top>Timex,P+
6711,restaurant,concept,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P+
6760,hotel,concept,5,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
6762,conclusion,concept,7,Top>Timex,P+
6772,restaurant,concept,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P+
6821,hotel,concept,5,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
6823,conclusion,concept,7,Top>Timex,P+
6833,restaurant,concept,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P+
6882,hotel,concept,5,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
6884,conclusion,concept,7,Top>Timex,P+
6894,restaurant,concept,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P+
6943,hotel,concept,5,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
6945,conclusion,concept,7,Top>Timex,P+
6955,restaurant,concept,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P+
7004,hotel,concept,5,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
7006,conclusion,concept,7,Top>Timex,P+
7016,restaurant,concept,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P+
7052,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
7055,meal,concept,4,Top>Product>Food,P+
7056,Wi-Fi,concept,5,Top>OtherEntity>MethodSystem,P+
7060,coach,concept,1,Top>OtherEntity>Vocation,P+
7061,transport,concept,2,Top,P+
7064,administrator,concept,5,Top>OtherEntity>Vocation,P+
7068,manager,concept,9,Top>OtherEntity>Title,P+
7069,executive,concept,10,Top>OtherEntity>Title,P+
7097,tree,concept,3,Top>LivingThing>Flora,P+
7114,room,concept,10,Top>Location>Facility,P+
7115,recommended,concept,11,Top>Person,P+
7117,room,concept,13,Top>Location>Facility,P+
7120,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
7123,meal,concept,4,Top>Product>Food,P+
7124,Wi-Fi,concept,5,Top>OtherEntity>MethodSystem,P+
7128,coach,concept,1,Top>OtherEntity>Vocation,P+
7129,transport,concept,2,Top,P+
7132,administrator,concept,5,Top>OtherEntity>Vocation,P+
7136,manager,concept,9,Top>OtherEntity>Title,P+
7137,executive,concept,10,Top>OtherEntity>Title,P+
7165,tree,concept,3,Top>LivingThing>Flora,P+
7182,room,concept,10,Top>Location>Facility,P+
7183,recommended,concept,11,Top>Person,P+
7185,room,concept,13,Top>Location>Facility,P+
7188,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
7191,meal,concept,4,Top>Product>Food,P+
7192,Wi-Fi,concept,5,Top>OtherEntity>MethodSystem,P+
7196,coach,concept,1,Top>OtherEntity>Vocation,P+
7197,transport,concept,2,Top,P+
7200,administrator,concept,5,Top>OtherEntity>Vocation,P+
7204,manager,concept,9,Top>OtherEntity>Title,P+
7205,executive,concept,10,Top>OtherEntity>Title,P+
7233,tree,concept,3,Top>LivingThing>Flora,P+
7250,room,concept,10,Top>Location>Facility,P+
7251,recommended,concept,11,Top>Person,P+
7253,room,concept,13,Top>Location>Facility,P+
7256,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
7259,meal,concept,4,Top>Product>Food,P+
7260,Wi-Fi,concept,5,Top>OtherEntity>MethodSystem,P+
7264,coach,concept,1,Top>OtherEntity>Vocation,P+
7265,transport,concept,2,Top,P+
7268,administrator,concept,5,Top>OtherEntity>Vocation,P+
7272,manager,concept,9,Top>OtherEntity>Title,P+
7273,executive,concept,10,Top>OtherEntity>Title,P+
7301,tree,concept,3,Top>LivingThing>Flora,P+
7318,room,concept,10,Top>Location>Facility,P+
7319,recommended,concept,11,Top>Person,P+
7321,room,concept,13,Top>Location>Facility,P+
7324,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
7327,meal,concept,4,Top>Product>Food,P+
7328,Wi-Fi,concept,5,Top>OtherEntity>MethodSystem,P+
7332,coach,concept,1,Top>OtherEntity>Vocation,P+
7333,transport,concept,2,Top,P+
7336,administrator,concept,5,Top>OtherEntity>Vocation,P+
7340,manager,concept,9,Top>OtherEntity>Title,P+
7341,executive,concept,10,Top>OtherEntity>Title,P+
7369,tree,concept,3,Top>LivingThing>Flora,P+
7386,room,concept,10,Top>Location>Facility,P+
7387,recommended,concept,11,Top>Person,P+
7389,room,concept,13,Top>Location>Facility,P+
7392,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
7395,meal,concept,4,Top>Product>Food,P+
7396,Wi-Fi,concept,5,Top>OtherEntity>MethodSystem,P+
7400,coach,concept,1,Top>OtherEntity>Vocation,P+
7401,transport,concept,2,Top,P+
7404,administrator,concept,5,Top>OtherEntity>Vocation,P+
7408,manager,concept,9,Top>OtherEntity>Title,P+
7409,executive,concept,10,Top>OtherEntity>Title,P+
7437,tree,concept,3,Top>LivingThing>Flora,P+
7454,room,concept,10,Top>Location>Facility,P+
7455,recommended,concept,11,Top>Person,P+
7457,room,concept,13,Top>Location>Facility,P+
7460,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
7463,meal,concept,4,Top>Product>Food,P+
7464,Wi-Fi,concept,5,Top>OtherEntity>MethodSystem,P+
7468,coach,concept,1,Top>OtherEntity>Vocation,P+
7469,transport,concept,2,Top,P+
7472,administrator,concept,5,Top>OtherEntity>Vocation,P+
7476,manager,concept,9,Top>OtherEntity>Title,P+
7477,executive,concept,10,Top>OtherEntity>Title,P+
7505,tree,concept,3,Top>LivingThing>Flora,P+
7522,room,concept,10,Top>Location>Facility,P+
7523,recommended,concept,11,Top>Person,P+
7525,room,concept,13,Top>Location>Facility,P+
7528,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
7531,meal,concept,4,Top>Product>Food,P+
7532,Wi-Fi,concept,5,Top>OtherEntity>MethodSystem,P+
7536,coach,concept,1,Top>OtherEntity>Vocation,P+
7537,transport,concept,2,Top,P+
7540,administrator,concept,5,Top>OtherEntity>Vocation,P+
7544,manager,concept,9,Top>OtherEntity>Title,P+
7545,executive,concept,10,Top>OtherEntity>Title,P+
7573,tree,concept,3,Top>LivingThing>Flora,P+
7590,room,concept,10,Top>Location>Facility,P+
7591,recommended,concept,11,Top>Person,P+
7593,room,concept,13,Top>Location>Facility,P+
7596,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
7599,meal,concept,4,Top>Product>Food,P+
7600,Wi-Fi,concept,5,Top>OtherEntity>MethodSystem,P+
7604,coach,concept,1,Top>OtherEntity>Vocation,P+
7605,transport,concept,2,Top,P+
7608,administrator,concept,5,Top>OtherEntity>Vocation,P+
7612,manager,concept,9,Top>OtherEntity>Title,P+
7613,executive,concept,10,Top>OtherEntity>Title,P+
7641,tree,concept,3,Top>LivingThing>Flora,P+
7658,room,concept,10,Top>Location>Facility,P+
7659,recommended,concept,11,Top>Person,P+
7661,room,concept,13,Top>Location>Facility,P+
7664,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
7667,meal,concept,4,Top>Product>Food,P+
7668,Wi-Fi,concept,5,Top>OtherEntity>MethodSystem,P+
7672,coach,concept,1,Top>OtherEntity>Vocation,P+
7673,transport,concept,2,Top,P+
7676,administrator,concept,5,Top>OtherEntity>Vocation,P+
7680,manager,concept,9,Top>OtherEntity>Title,P+
7681,executive,concept,10,Top>OtherEntity>Title,P+
7709,tree,concept,3,Top>LivingThing>Flora,P+
7726,room,concept,10,Top>Location>Facility,P+
7727,recommended,concept,11,Top>Person,P+
7729,room,concept,13,Top>Location>Facility,P+
7732,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
7735,meal,concept,4,Top>Product>Food,P+
7736,Wi-Fi,concept,5,Top>OtherEntity>MethodSystem,P+
7740,coach,concept,1,Top>OtherEntity>Vocation,P+
7741,transport,concept,2,Top,P+
7744,administrator,concept,5,Top>OtherEntity>Vocation,P+
7748,manager,concept,9,Top>OtherEntity>Title,P+
7749,executive,concept,10,Top>OtherEntity>Title,P+
7777,tree,concept,3,Top>LivingThing>Flora,P+
7794,room,concept,10,Top>Location>Facility,P+
7795,recommended,concept,11,Top>Person,P+
7797,room,concept,13,Top>Location>Facility,P+
7800,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
7803,meal,concept,4,Top>Product>Food,P+
7804,Wi-Fi,concept,5,Top>OtherEntity>MethodSystem,P+
7808,coach,concept,1,Top>OtherEntity>Vocation,P+
7809,transport,concept,2,Top,P+
7812,administrator,concept,5,Top>OtherEntity>Vocation,P+
7816,manager,concept,9,Top>OtherEntity>Title,P+
7817,executive,concept,10,Top>OtherEntity>Title,P+
7845,tree,concept,3,Top>LivingThing>Flora,P+
7862,room,concept,10,Top>Location>Facility,P+
7863,recommended,concept,11,Top>Person,P+
7865,room,concept,13,Top>Location>Facility,P+
7868,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
7871,meal,concept,4,Top>Product>Food,P+
7872,Wi-Fi,concept,5,Top>OtherEntity>MethodSystem,P+
7876,coach,concept,1,Top>OtherEntity>Vocation,P+
7877,transport,concept,2,Top,P+
7880,administrator,concept,5,Top>OtherEntity>Vocation,P+
7884,manager,concept,9,Top>OtherEntity>Title,P+
7885,executive,concept,10,Top>OtherEntity>Title,P+
7913,tree,concept,3,Top>LivingThing>Flora,P+
7930,room,concept,10,Top>Location>Facility,P+
7931,recommended,concept,11,Top>Person,P+
7933,room,concept,13,Top>Location>Facility,P+
7945,dinner,concept,10,Top>Product>Food,P+
7947,dinner,concept,12,Top>Event,P+
7978,dinner,concept,10,Top>Product>Food,P+
7980,dinner,concept,12,Top>Event,P+
8011,dinner,concept,10,Top>Product>Food,P+
8013,dinner,concept,12,Top>Event,P+
8044,dinner,concept,10,Top>Product>Food,P+
8046,dinner,concept,12,Top>Event,P+
8077,dinner,concept,10,Top>Product>Food,P+
8079,dinner,concept,12,Top>Event,P+
8110,dinner,concept,10,Top>Product>Food,P+
8112,dinner,concept,12,Top>Event,P+
8143,dinner,concept,10,Top>Product>Food,P+
8145,dinner,concept,12,Top>Event,P+
8176,dinner,concept,10,Top>Product>Food,P+
8178,dinner,concept,12,Top>Event,P+
8209,room,concept,10,Top>Location>Facility,P+
8212,room,concept,13,Top>Location>Facility,P+
8247,room,concept,10,Top>Location>Facility,P+
8250,room,concept,13,Top>Location>Facility,P+
8285,room,concept,10,Top>Location>Facility,P+
8288,room,concept,13,Top>Location>Facility,P+
8323,room,concept,10,Top>Location>Facility,P+
8326,room,concept,13,Top>Location>Facility,P+
8361,room,concept,10,Top>Location>Facility,P+
8364,room,concept,13,Top>Location>Facility,P+
8399,room,concept,10,Top>Location>Facility,P+
8402,room,concept,13,Top>Location>Facility,P+
8437,room,concept,10,Top>Location>Facility,P+
8440,room,concept,13,Top>Location>Facility,P+
8475,room,concept,10,Top>Location>Facility,P+
8478,room,concept,13,Top>Location>Facility,P+
8513,room,concept,10,Top>Location>Facility,P+
8516,room,concept,13,Top>Location>Facility,P+
8551,room,concept,10,Top>Location>Facility,P+
8554,room,concept,13,Top>Location>Facility,P+
8589,room,concept,10,Top>Location>Facility,P+
8592,room,concept,13,Top>Location>Facility,P+
8627,room,concept,10,Top>Location>Facility,P+
8630,room,concept,13,Top>Location>Facility,P+
8665,room,concept,10,Top>Location>Facility,P+
8668,room,concept,13,Top>Location>Facility,P+
8703,room,concept,10,Top>Location>Facility,P+
8706,room,concept,13,Top>Location>Facility,P+
8741,room,concept,10,Top>Location>Facility,P+
8744,room,concept,13,Top>Location>Facility,P+
8779,room,concept,10,Top>Location>Facility,P+
8782,room,concept,13,Top>Location>Facility,P+
8817,room,concept,10,Top>Location>Facility,P+
8820,room,concept,13,Top>Location>Facility,P+
8855,room,concept,10,Top>Location>Facility,P+
8858,room,concept,13,Top>Location>Facility,P+
8893,room,concept,10,Top>Location>Facility,P+
8896,room,concept,13,Top>Location>Facility,P+
8931,room,concept,10,Top>Location>Facility,P+
8934,room,concept,13,Top>Location>Facility,P+
8969,room,concept,10,Top>Location>Facility,P+
8972,room,concept,13,Top>Location>Facility,P+
9007,room,concept,10,Top>Location>Facility,P+
9010,room,concept,13,Top>Location>Facility,P+
9045,room,concept,10,Top>Location>Facility,P+
9048,room,concept,13,Top>Location>Facility,P+
9083,room,concept,10,Top>Location>Facility,P+
9086,room,concept,13,Top>Location>Facility,P+
9121,room,concept,10,Top>Location>Facility,P+
9124,room,concept,13,Top>Location>Facility,P+
9159,room,concept,10,Top>Location>Facility,P+
9162,room,concept,13,Top>Location>Facility,P+
9197,room,concept,10,Top>Location>Facility,P+
9200,room,concept,13,Top>Location>Facility,P+
9235,room,concept,10,Top>Location>Facility,P+
9238,room,concept,13,Top>Location>Facility,P+
9273,room,concept,10,Top>Location>Facility,P+
9276,room,concept,13,Top>Location>Facility,P+
9311,room,concept,10,Top>Location>Facility,P+
9314,room,concept,13,Top>Location>Facility,P+
9349,room,concept,10,Top>Location>Facility,P+
9352,room,concept,13,Top>Location>Facility,P+
9387,room,concept,10,Top>Location>Facility,P+
9390,room,concept,13,Top>Location>Facility,P+
9425,room,concept,10,Top>Location>Facility,P+
9428,room,concept,13,Top>Location>Facility,P+
9463,room,concept,10,Top>Location>Facility,P+
9466,room,concept,13,Top>Location>Facility,P+
9501,room,concept,10,Top>Location>Facility,P+
9504,room,concept,13,Top>Location>Facility,P+
9539,room,concept,10,Top>Location>Facility,P+
9542,room,concept,13,Top>Location>Facility,P+
9577,room,concept,10,Top>Location>Facility,P+
9580,room,concept,13,Top>Location>Facility,P+
9615,room,concept,10,Top>Location>Facility,P+
9618,room,concept,13,Top>Location>Facility,P+
9653,room,concept,10,Top>Location>Facility,P+
9656,room,concept,13,Top>Location>Facility,P+
9691,room,concept,10,Top>Location>Facility,P+
9694,room,concept,13,Top>Location>Facility,P+
9729,room,concept,10,Top>Location>Facility,P+
9732,room,concept,13,Top>Location>Facility,P+
9767,room,concept,10,Top>Location>Facility,P+
9770,room,concept,13,Top>Location>Facility,P+
9805,room,concept,10,Top>Location>Facility,P+
9808,room,concept,13,Top>Location>Facility,P+
9843,room,concept,10,Top>Location>Facility,P+
9846,room,concept,13,Top>Location>Facility,P+
9881,room,concept,10,Top>Location>Facility,P+
9884,room,concept,13,Top>Location>Facility,P+
9919,room,concept,10,Top>Location>Facility,P+
9922,room,concept,13,Top>Location>Facility,P+
9957,room,concept,10,Top>Location>Facility,P+
9960,room,concept,13,Top>Location>Facility,P+
10023,staff,concept,9,Top>Organization,P+
10024,friendly,concept,10,Top,P+
10068,staff,concept,9,Top>Organization,P+
10069,friendly,concept,10,Top,P+
10113,staff,concept,9,Top>Organization,P+
10114,friendly,concept,10,Top,P+
10158,staff,concept,9,Top>Organization,P+
10159,friendly,concept,10,Top,P+
10203,staff,concept,9,Top>Organization,P+
10204,friendly,concept,10,Top,P+
10248,staff,concept,9,Top>Organization,P+
10249,friendly,concept,10,Top,P+
10293,staff,concept,9,Top>Organization,P+
10294,friendly,concept,10,Top,P+
10338,staff,concept,9,Top>Organization,P+
10339,friendly,concept,10,Top,P+
10383,staff,concept,9,Top>Organization,P+
10384,friendly,concept,10,Top,P+
10428,staff,concept,9,Top>Organization,P+
10429,friendly,concept,10,Top,P+
10473,staff,concept,9,Top>Organization,P+
10474,friendly,concept,10,Top,P+
10518,staff,concept,9,Top>Organization,P+
10519,friendly,concept,10,Top,P+
10524,coach,concept,1,Top>OtherEntity>Vocation,P+
10525,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
10528,buffet,concept,5,Top,P+
